#EDL	Date	26.3.2019	Local Time	 3:23:35		
Rate (Hz)	Main array								Hub interface
128	element_1	element_2	element_3	element_4	element_5	element_6	element_7	element_8	element_1
Time	Gauge	Gauge	Gauge	Gauge	Gauge	Gauge	Gauge	Gauge	Digital Outputs
s	m	m	m	m	m	m	m	m	
02:52:10.914	-0.01385904	-0.00015870	0.00233266	-0.00936190	0.00908026	-0.01380441	-0.00745861	0.00152399	0
02:52:10.922	-0.01417512	-0.00001484	0.00226786	-0.00911231	0.00904787	-0.01382678	-0.00763341	0.00122678	0
02:52:10.930	-0.01451378	0.00010025	0.00223546	-0.00895631	0.00898308	-0.01380441	-0.00786648	0.00090480	0
02:52:10.938	-0.01476213	0.00027289	0.00223546	-0.00870672	0.00898308	-0.01380441	-0.00808012	0.00063235	0
02:52:10.945	-0.01501048	0.00038798	0.00230026	-0.00842593	0.00891829	-0.01375968	-0.00827434	0.00031037	0
02:52:10.953	-0.01523625	0.00053185	0.00226786	-0.00817633	0.00891829	-0.01373731	-0.00848799	0.00008746	0
02:52:10.961	-0.01543944	0.00067572	0.00226786	-0.00795793	0.00875633	-0.01369258	-0.00866279	-0.00025929	0
02:52:10.969	-0.01555233	0.00076204	0.00226786	-0.00770832	0.00872393	-0.01364784	-0.00883759	-0.00050697	0
02:52:10.977	-0.01568779	0.00084836	0.00220306	-0.00755232	0.00862675	-0.01355837	-0.00901239	-0.00080418	0
02:52:10.984	-0.01580068	0.00096346	0.00226786	-0.00730271	0.00859436	-0.01349127	-0.00918719	-0.00110139	0
02:52:10.992	-0.01582326	0.00102101	0.00226786	-0.00708429	0.00849718	-0.01337943	-0.00936199	-0.00137384	0
02:52:11.000	-0.01584583	0.00113610	0.00230026	-0.00683468	0.00843240	-0.01328996	-0.00951737	-0.00167105	0
02:52:11.008	-0.01584583	0.00116488	0.00230026	-0.00658506	0.00836761	-0.01317812	-0.00969217	-0.00194349	0
02:52:11.016	-0.01580068	0.00122243	0.00236506	-0.00639784	0.00827043	-0.01304391	-0.00980870	-0.00221594	0
02:52:11.023	-0.01575552	0.00127997	0.00236506	-0.00611702	0.00817326	-0.01293207	-0.00994466	-0.00246362	0
02:52:11.031	-0.01562006	0.00127997	0.00236506	-0.00589859	0.00807608	-0.01273075	-0.01010004	-0.00273606	0
02:52:11.039	-0.01543944	0.00127997	0.00239746	-0.00571137	0.00797890	-0.01259654	-0.01025542	-0.00303328	0
02:52:11.047	-0.01530398	0.00127997	0.00242986	-0.00549294	0.00778455	-0.01241758	-0.01037195	-0.00325619	0
02:52:11.055	-0.01507821	0.00125120	0.00246226	-0.00524330	0.00765499	-0.01221625	-0.01050791	-0.00352863	0
02:52:11.063	-0.01487501	0.00122243	0.00246226	-0.00502487	0.00752543	-0.01201492	-0.01064386	-0.00380108	0
02:52:11.070	-0.01455893	0.00119365	0.00249466	-0.00480643	0.00742825	-0.01179121	-0.01077982	-0.00399922	0
02:52:11.078	-0.01426543	0.00116488	0.00249466	-0.00458800	0.00726630	-0.01156750	-0.01087693	-0.00424690	0
02:52:11.086	-0.01390419	0.00104978	0.00252707	-0.00440076	0.00710435	-0.01132141	-0.01097404	-0.00446981	0
02:52:11.094	-0.01354296	0.00099223	0.00255947	-0.00418232	0.00697479	-0.01105294	-0.01109057	-0.00474225	0
02:52:11.102	-0.01313657	0.00087714	0.00255947	-0.00399508	0.00678045	-0.01076209	-0.01118768	-0.00494039	0
02:52:11.109	-0.01273018	0.00081959	0.00259187	-0.00374543	0.00661850	-0.01047124	-0.01126537	-0.00516330	0
02:52:11.117	-0.01225606	0.00070449	0.00262427	-0.00352698	0.00642417	-0.01020275	-0.01134306	-0.00536145	0
02:52:11.125	-0.01175936	0.00061817	0.00265667	-0.00333973	0.00622984	-0.00991188	-0.01142075	-0.00555959	0
02:52:11.133	-0.01119493	0.00047430	0.00268907	-0.00312128	0.00603551	-0.00953150	-0.01147902	-0.00575773	0
02:52:11.141	-0.01069823	0.00038798	0.00272147	-0.00290282	0.00577641	-0.00921823	-0.01151786	-0.00598064	0
02:52:11.148	-0.01011123	0.00027289	0.00275387	-0.00274678	0.00558208	-0.00890495	-0.01157613	-0.00615401	0
02:52:11.156	-0.00950164	0.00015780	0.00278627	-0.00249711	0.00542015	-0.00852454	-0.01163440	-0.00637692	0
02:52:11.164	-0.00884691	0.00007148	0.00278627	-0.00230986	0.00512867	-0.00818886	-0.01165382	-0.00652553	0
02:52:11.172	-0.00819217	-0.00004361	0.00285108	-0.00209139	0.00493435	-0.00778604	-0.01167324	-0.00669890	0
02:52:11.180	-0.00751485	-0.00015870	0.00285108	-0.00190413	0.00470765	-0.00740558	-0.01167324	-0.00684751	0
02:52:11.188	-0.00681496	-0.00027379	0.00288348	-0.00168566	0.00444857	-0.00706987	-0.01169266	-0.00702089	0
02:52:11.195	-0.00606991	-0.00038888	0.00291588	-0.00149840	0.00422187	-0.00668939	-0.01169266	-0.00719426	0
02:52:11.203	-0.00530229	-0.00044642	0.00288348	-0.00134235	0.00396280	-0.00621936	-0.01165382	-0.00731810	0
02:52:11.211	-0.00455724	-0.00056151	0.00288348	-0.00112387	0.00370373	-0.00586123	-0.01163440	-0.00749147	0
02:52:11.219	-0.00378962	-0.00067660	0.00291588	-0.00096782	0.00337989	-0.00543593	-0.01161497	-0.00766485	0
02:52:11.227	-0.00302199	-0.00076291	0.00291588	-0.00074934	0.00308845	-0.00501062	-0.01159555	-0.00778869	0
02:52:11.234	-0.00218664	-0.00087800	0.00288348	-0.00059328	0.00286177	-0.00463006	-0.01157613	-0.00791252	0
02:52:11.242	-0.00135128	-0.00093554	0.00285108	-0.00040601	0.00257034	-0.00418232	-0.01147902	-0.00806113	0
02:52:11.250	-0.00053850	-0.00102185	0.00281867	-0.00024994	0.00224653	-0.00371218	-0.01145960	-0.00820974	0
02:52:11.258	0.00031943	-0.00110817	0.00268907	-0.00003146	0.00195510	-0.00328680	-0.01140133	-0.00833358	0
02:52:11.266	0.00113221	-0.00119448	0.00265667	0.00009339	0.00166368	-0.00288379	-0.01132364	-0.00850695	0
02:52:11.273	0.00203530	-0.00125202	0.00255947	0.00024946	0.00130751	-0.00241359	-0.01126537	-0.00860602	0
02:52:11.281	0.00284808	-0.00133833	0.00242986	0.00037431	0.00101610	-0.00194337	-0.01116826	-0.00872986	0
02:52:11.289	0.00370601	-0.00142464	0.00236506	0.00049917	0.00072469	-0.00151792	-0.01107115	-0.00885370	0
02:52:11.297	0.00454137	-0.00151096	0.00220306	0.00062402	0.00036854	-0.00109245	-0.01099346	-0.00900231	0
02:52:11.305	0.00535414	-0.00156850	0.00207346	0.00081130	0.00001239	-0.00059978	-0.01083808	-0.00910138	0
02:52:11.313	0.00616692	-0.00162604	0.00187906	0.00090495	-0.00034374	-0.00015187	-0.01070213	-0.00922522	0
02:52:11.320	0.00697970	-0.00168358	0.00171707	0.00102980	-0.00066750	0.00029605	-0.01058559	-0.00932429	0
02:52:11.328	0.00774733	-0.00174112	0.00149028	0.00115466	-0.00099125	0.00076639	-0.01043022	-0.00939859	0
02:52:11.336	0.00853753	-0.00179866	0.00132828	0.00121709	-0.00137974	0.00123675	-0.01025542	-0.00954720	0
02:52:11.344	0.00923742	-0.00182743	0.00116629	0.00134195	-0.00167110	0.00170713	-0.01008062	-0.00962150	0
02:52:11.352	0.01000504	-0.00185620	0.00093951	0.00146681	-0.00209195	0.00215513	-0.00990581	-0.00969580	0
02:52:11.359	0.01065978	-0.00185620	0.00074512	0.00156045	-0.00244805	0.00267036	-0.00969217	-0.00981964	0
02:52:11.367	0.01131452	-0.00188497	0.00051834	0.00162288	-0.00283651	0.00309600	-0.00947852	-0.00986918	0
02:52:11.375	0.01190153	-0.00188497	0.00029157	0.00171653	-0.00325733	0.00354406	-0.00924546	-0.00994348	0
02:52:11.383	0.01248853	-0.00188497	0.00009719	0.00184139	-0.00358103	0.00401454	-0.00901239	-0.01001778	0
02:52:11.391	0.01300781	-0.00188497	-0.00019437	0.00190382	-0.00393709	0.00448505	-0.00877932	-0.01006732	0
02:52:11.398	0.01343678	-0.00188497	-0.00038875	0.00199747	-0.00432551	0.00493317	-0.00852683	-0.01014162	0
02:52:11.406	0.01382059	-0.00188497	-0.00061551	0.00205990	-0.00477866	0.00535890	-0.00827434	-0.01019116	0
02:52:11.414	0.01420440	-0.00185620	-0.00090706	0.00218477	-0.00510233	0.00578465	-0.00794417	-0.01024069	0
02:52:11.422	0.01454306	-0.00182743	-0.00116621	0.00221598	-0.00549073	0.00623282	-0.00769168	-0.01029023	0
02:52:11.430	0.01485914	-0.00179866	-0.00142536	0.00230963	-0.00591149	0.00661378	-0.00738092	-0.01031500	0
02:52:11.438	0.01515264	-0.00179866	-0.00171690	0.00237206	-0.00626750	0.00699476	-0.00708959	-0.01031500	0
02:52:11.445	0.01542357	-0.00176989	-0.00200843	0.00246571	-0.00662351	0.00739816	-0.00675941	-0.01036453	0
02:52:11.453	0.01562676	-0.00174112	-0.00233234	0.00249693	-0.00704423	0.00775676	-0.00650692	-0.01043884	0
02:52:11.461	0.01582996	-0.00171235	-0.00259147	0.00255936	-0.00740022	0.00809295	-0.00617674	-0.01038930	0
02:52:11.469	0.01598800	-0.00162604	-0.00291538	0.00265301	-0.00775621	0.00847398	-0.00582714	-0.01041407	0
02:52:11.477	0.01612346	-0.00159727	-0.00320689	0.00268423	-0.00814454	0.00881019	-0.00551638	-0.01041407	0
02:52:11.484	0.01619119	-0.00156850	-0.00353079	0.00274666	-0.00850051	0.00910159	-0.00518620	-0.01041407	0
02:52:11.492	0.01628150	-0.00151096	-0.00382229	0.00280910	-0.00882411	0.00939299	-0.00483660	-0.01038930	0
02:52:11.500	0.01632666	-0.00142464	-0.00414617	0.00287153	-0.00918006	0.00966198	-0.00450642	-0.01036453	0
02:52:11.508	0.01628150	-0.00133833	-0.00443766	0.00296518	-0.00953601	0.00995340	-0.00411798	-0.01033976	0
02:52:11.516	0.01623635	-0.00130956	-0.00469676	0.00302762	-0.00989195	0.01022241	-0.00376838	-0.01033976	0
02:52:11.523	0.01616862	-0.00122325	-0.00498824	0.00309005	-0.01021552	0.01046901	-0.00341878	-0.01029023	0
02:52:11.531	0.01605573	-0.00116571	-0.00527971	0.00312127	-0.01050673	0.01067077	-0.00301091	-0.01029023	0
02:52:11.539	0.01589769	-0.00107939	-0.00550641	0.00321493	-0.01086265	0.01087254	-0.00264188	-0.01024069	0
02:52:11.547	0.01569449	-0.00102185	-0.00576549	0.00324614	-0.01115385	0.01109673	-0.00225344	-0.01019116	0
02:52:11.555	0.01546872	-0.00090677	-0.00602457	0.00333980	-0.01147740	0.01129851	-0.00184557	-0.01016639	0
02:52:11.563	0.01524295	-0.00084922	-0.00631603	0.00340223	-0.01176859	0.01150029	-0.00143770	-0.01009209	0
02:52:11.570	0.01492687	-0.00079168	-0.00651033	0.00346467	-0.01205977	0.01165724	-0.00102984	-0.01009209	0
02:52:11.578	0.01463337	-0.00067660	-0.00670463	0.00349589	-0.01235095	0.01183660	-0.00060255	-0.00999302	0
02:52:11.586	0.01427213	-0.00067660	-0.00696370	0.00355832	-0.01260977	0.01203839	-0.00019468	-0.00996825	0
02:52:11.594	0.01386574	-0.00059028	-0.00722276	0.00362076	-0.01290094	0.01217292	0.00023261	-0.00991871	0
02:52:11.602	0.01348193	-0.00059028	-0.00748181	0.00368320	-0.01312740	0.01235230	0.00065990	-0.00984441	0
02:52:11.609	0.01300781	-0.00050396	-0.00767610	0.00374563	-0.01338621	0.01246441	0.00110661	-0.00977011	0
02:52:11.617	0.01251111	-0.00053274	-0.00790277	0.00380807	-0.01364502	0.01262137	0.00151448	-0.00969580	0
02:52:11.625	0.01199184	-0.00041765	-0.00819419	0.00390173	-0.01383912	0.01275591	0.00196119	-0.00964627	0
02:52:11.633	0.01149514	-0.00041765	-0.00845324	0.00393295	-0.01403322	0.01286802	0.00240791	-0.00957196	0
02:52:11.641	0.01095329	-0.00041765	-0.00867989	0.00399538	-0.01425967	0.01295772	0.00283520	-0.00947289	0
02:52:11.648	0.01036628	-0.00038888	-0.00887417	0.00402660	-0.01445376	0.01306983	0.00324306	-0.00937382	0
02:52:11.656	0.00980185	-0.00033133	-0.00913320	0.00408904	-0.01461551	0.01313710	0.00368978	-0.00927475	0
02:52:11.664	0.00923742	-0.00038888	-0.00929509	0.00415148	-0.01477725	0.01318195	0.00411707	-0.00917568	0
02:52:11.672	0.00862784	-0.00036010	-0.00952174	0.00421392	-0.01487429	0.01322680	0.00452493	-0.00905184	0
02:52:11.680	0.00804083	-0.00038888	-0.00974838	0.00424514	-0.01503603	0.01324922	0.00493280	-0.00897754	0
02:52:11.688	0.00745382	-0.00038888	-0.00991027	0.00430757	-0.01513308	0.01327165	0.00532125	-0.00885370	0
02:52:11.695	0.00684424	-0.00041765	-0.01010453	0.00437001	-0.01526247	0.01327165	0.00572912	-0.00875463	0
02:52:11.703	0.00625723	-0.00050396	-0.01026641	0.00443245	-0.01532716	0.01318195	0.00613698	-0.00858125	0
02:52:11.711	0.00564765	-0.00056151	-0.01036354	0.00446367	-0.01542420	0.01315953	0.00650601	-0.00845742	0
02:52:11.719	0.00503806	-0.00056151	-0.01049305	0.00446367	-0.01545655	0.01311468	0.00689445	-0.00833358	0
02:52:11.727	0.00445106	-0.00064782	-0.01055780	0.00455733	-0.01552125	0.01298014	0.00724405	-0.00818497	0
02:52:11.734	0.00386405	-0.00070537	-0.01062255	0.00458855	-0.01548890	0.01286802	0.00757423	-0.00801160	0
02:52:11.742	0.00332220	-0.00082045	-0.01065493	0.00468221	-0.01555359	0.01273348	0.00792383	-0.00788776	0
02:52:11.750	0.00271261	-0.00093554	-0.01068730	0.00468221	-0.01555359	0.01257652	0.00827343	-0.00773915	0
02:52:11.758	0.00214818	-0.00105062	-0.01071968	0.00471343	-0.01548890	0.01237472	0.00856477	-0.00756578	0
02:52:11.766	0.00160633	-0.00116571	-0.01068730	0.00474465	-0.01545655	0.01212808	0.00889495	-0.00741717	0
02:52:11.773	0.00106448	-0.00128079	-0.01065493	0.00471343	-0.01542420	0.01192629	0.00918628	-0.00724379	0
02:52:11.781	0.00054520	-0.00139587	-0.01062255	0.00477587	-0.01532716	0.01167966	0.00943877	-0.00707042	0
02:52:11.789	0.00000335	-0.00159727	-0.01059017	0.00477587	-0.01523012	0.01143303	0.00973010	-0.00689705	0
02:52:11.797	-0.00049335	-0.00171235	-0.01052542	0.00477587	-0.01516543	0.01114157	0.00996317	-0.00669890	0
02:52:11.805	-0.00099004	-0.00188497	-0.01046067	0.00480709	-0.01506838	0.01085012	0.01021566	-0.00652553	0
02:52:11.813	-0.00146417	-0.00205759	-0.01033117	0.00483831	-0.01490664	0.01060352	0.01048757	-0.00627785	0
02:52:11.820	-0.00191571	-0.00225897	-0.01026641	0.00477587	-0.01474490	0.01028966	0.01070122	-0.00607971	0
02:52:11.828	-0.00238983	-0.00237405	-0.01010453	0.00474465	-0.01458316	0.00999823	0.01091486	-0.00585680	0
02:52:11.836	-0.00284137	-0.00257543	-0.01003978	0.00468221	-0.01445376	0.00966198	0.01112851	-0.00565866	0
02:52:11.844	-0.00327034	-0.00280558	-0.00987789	0.00465099	-0.01425967	0.00937057	0.01130331	-0.00541098	0
02:52:11.852	-0.00367673	-0.00294942	-0.00971600	0.00468221	-0.01403322	0.00907917	0.01149753	-0.00518807	0
02:52:11.859	-0.00406054	-0.00315080	-0.00955412	0.00455733	-0.01380677	0.00876536	0.01167233	-0.00498993	0
02:52:11.867	-0.00446693	-0.00335218	-0.00932747	0.00449489	-0.01358032	0.00845156	0.01182771	-0.00471748	0
02:52:11.875	-0.00487332	-0.00352478	-0.00913320	0.00437001	-0.01335386	0.00813777	0.01196367	-0.00444504	0
02:52:11.883	-0.00525713	-0.00372615	-0.00893893	0.00427636	-0.01306270	0.00782399	0.01213847	-0.00424690	0
02:52:11.891	-0.00561837	-0.00392752	-0.00871227	0.00418270	-0.01280389	0.00748781	0.01223558	-0.00397445	0
02:52:11.898	-0.00595703	-0.00412889	-0.00842086	0.00405782	-0.01254507	0.00715164	0.01233269	-0.00367724	0
02:52:11.906	-0.00631826	-0.00427272	-0.00816181	0.00393295	-0.01225389	0.00683789	0.01244922	-0.00345433	0
02:52:11.914	-0.00663434	-0.00453162	-0.00783801	0.00380807	-0.01193036	0.00652414	0.01252691	-0.00318188	0
02:52:11.922	-0.00697300	-0.00464668	-0.00748181	0.00368320	-0.01163917	0.00618800	0.01262402	-0.00290944	0
02:52:11.930	-0.00728908	-0.00484804	-0.00722276	0.00352710	-0.01128327	0.00582946	0.01266287	-0.00258746	0
02:52:11.938	-0.00758258	-0.00502064	-0.00689893	0.00337101	-0.01095972	0.00544853	0.01270171	-0.00231501	0
02:52:11.945	-0.00785351	-0.00516446	-0.00651033	0.00318371	-0.01060380	0.00506761	0.01272113	-0.00204257	0
02:52:11.953	-0.00814701	-0.00533705	-0.00615411	0.00299640	-0.01024788	0.00468670	0.01270171	-0.00174535	0
02:52:11.961	-0.00841794	-0.00550964	-0.00583026	0.00287153	-0.00992430	0.00432821	0.01268229	-0.00139860	0
02:52:11.969	-0.00868886	-0.00565346	-0.00540926	0.00271545	-0.00950365	0.00390252	0.01266287	-0.00110139	0
02:52:11.977	-0.00893721	-0.00576852	-0.00508540	0.00249693	-0.00911534	0.00347685	0.01260460	-0.00077941	0
02:52:11.984	-0.00916299	-0.00594110	-0.00469676	0.00234085	-0.00872703	0.00305119	0.01254633	-0.00043266	0
02:52:11.992	-0.00934360	-0.00602740	-0.00434050	0.00218477	-0.00833871	0.00262556	0.01244922	-0.00011068	0
02:52:12.000	-0.00956938	-0.00617121	-0.00391945	0.00193504	-0.00791801	0.00219993	0.01235211	0.00023607	0
02:52:12.008	-0.00977257	-0.00628627	-0.00356318	0.00174775	-0.00749731	0.00175193	0.01225500	0.00060758	0
02:52:12.016	-0.00997576	-0.00637256	-0.00314211	0.00159167	-0.00701187	0.00134874	0.01209962	0.00090480	0
02:52:12.023	-0.01015638	-0.00643008	-0.00275343	0.00143559	-0.00659114	0.00087838	0.01194424	0.00125155	0
02:52:12.031	-0.01033700	-0.00651637	-0.00239713	0.00118588	-0.00617041	0.00049762	0.01175002	0.00164783	0
02:52:12.039	-0.01049504	-0.00660266	-0.00194364	0.00099859	-0.00568493	0.00004969	0.01157522	0.00201935	0
02:52:12.047	-0.01065308	-0.00666019	-0.00155493	0.00084252	-0.00523180	-0.00037583	0.01141984	0.00236609	0
02:52:12.055	-0.01081112	-0.00666019	-0.00116621	0.00065523	-0.00477866	-0.00077893	0.01122562	0.00271284	0
02:52:12.063	-0.01094658	-0.00666019	-0.00077748	0.00046795	-0.00426078	-0.00115963	0.01095371	0.00305959	0
02:52:12.070	-0.01108205	-0.00668895	-0.00035635	0.00028067	-0.00377524	-0.00158510	0.01075948	0.00345588	0
02:52:12.078	-0.01121751	-0.00666019	0.00009719	0.00009339	-0.00325733	-0.00192098	0.01052642	0.00382739	0
02:52:12.086	-0.01133040	-0.00663143	0.00042115	-0.00009388	-0.00280413	-0.00232403	0.01027393	0.00414937	0
02:52:12.094	-0.01146586	-0.00663143	0.00084231	-0.00028116	-0.00228619	-0.00265989	0.01002144	0.00452089	0
02:52:12.102	-0.01160132	-0.00660266	0.00126349	-0.00043722	-0.00176822	-0.00297335	0.00978837	0.00489241	0
02:52:12.109	-0.01169163	-0.00648761	0.00161987	-0.00059328	-0.00125025	-0.00333158	0.00951646	0.00523915	0
02:52:12.117	-0.01180452	-0.00643008	0.00200866	-0.00074934	-0.00076463	-0.00364502	0.00922512	0.00561067	0
02:52:12.125	-0.01189483	-0.00634379	0.00242986	-0.00093660	-0.00024662	-0.00395845	0.00895321	0.00593265	0
02:52:12.133	-0.01196256	-0.00619998	0.00275387	-0.00109266	0.00027141	-0.00429426	0.00864246	0.00627940	0
02:52:12.141	-0.01207544	-0.00608492	0.00311029	-0.00121750	0.00082183	-0.00458528	0.00835112	0.00660138	0
02:52:12.148	-0.01214317	-0.00596987	0.00349911	-0.00134235	0.00127513	-0.00489869	0.00802094	0.00694813	0
02:52:12.156	-0.01221091	-0.00582605	0.00382314	-0.00149840	0.00176082	-0.00521208	0.00771019	0.00729488	0
02:52:12.164	-0.01227864	-0.00562470	0.00411477	-0.00162324	0.00221414	-0.00550308	0.00736059	0.00756732	0
02:52:12.172	-0.01234637	-0.00542335	0.00440641	-0.00174808	0.00269986	-0.00579407	0.00701099	0.00788930	0
02:52:12.180	-0.01241410	-0.00525076	0.00473045	-0.00193534	0.00325036	-0.00610744	0.00660312	0.00821129	0
02:52:12.188	-0.01245925	-0.00502064	0.00505450	-0.00202897	0.00367134	-0.00637604	0.00629236	0.00853327	0
02:52:12.195	-0.01250441	-0.00484804	0.00531375	-0.00218502	0.00415710	-0.00666700	0.00588449	0.00880571	0
02:52:12.203	-0.01254956	-0.00458915	0.00557300	-0.00237227	0.00457811	-0.00700273	0.00549605	0.00907816	0
02:52:12.211	-0.01257214	-0.00435902	0.00583225	-0.00243469	0.00499912	-0.00727130	0.00506876	0.00932583	0
02:52:12.219	-0.01261730	-0.00407136	0.00605910	-0.00262194	0.00542015	-0.00756224	0.00464147	0.00962305	0
02:52:12.227	-0.01263987	-0.00381246	0.00628596	-0.00280920	0.00584118	-0.00785318	0.00423360	0.00987073	0
02:52:12.234	-0.01263987	-0.00352478	0.00651281	-0.00299645	0.00626223	-0.00812173	0.00378689	0.01006887	0
02:52:12.242	-0.01263987	-0.00323711	0.00667485	-0.00315249	0.00665089	-0.00839027	0.00335960	0.01036608	0
02:52:12.250	-0.01263987	-0.00292066	0.00683690	-0.00330852	0.00700718	-0.00863643	0.00295173	0.01058899	0
02:52:12.258	-0.01263987	-0.00257543	0.00699894	-0.00355818	0.00733108	-0.00886020	0.00246617	0.01076236	0
02:52:12.266	-0.01257214	-0.00225897	0.00712858	-0.00371422	0.00768738	-0.00908397	0.00205831	0.01101004	0
02:52:12.273	-0.01257214	-0.00197128	0.00725822	-0.00390146	0.00804369	-0.00930774	0.00159217	0.01118342	0
02:52:12.281	-0.01250441	-0.00162604	0.00738786	-0.00411991	0.00836761	-0.00950912	0.00116488	0.01138156	0
02:52:12.289	-0.01241410	-0.00125202	0.00748509	-0.00430714	0.00865915	-0.00971050	0.00073759	0.01153016	0
02:52:12.297	-0.01234637	-0.00090677	0.00754991	-0.00452558	0.00895069	-0.00986713	0.00032972	0.01170354	0
02:52:12.305	-0.01227864	-0.00053274	0.00754991	-0.00474402	0.00924223	-0.01002375	-0.00009757	0.01185215	0
02:52:12.313	-0.01216575	-0.00021624	0.00761473	-0.00493126	0.00946899	-0.01020275	-0.00050543	0.01200075	0
02:52:12.320	-0.01200771	0.00015780	0.00758232	-0.00514969	0.00969576	-0.01031462	-0.00091330	0.01212459	0
02:52:12.328	-0.01189483	0.00050308	0.00758232	-0.00533692	0.00995492	-0.01047124	-0.00130175	0.01224843	0
02:52:12.336	-0.01175936	0.00087714	0.00754991	-0.00552414	0.01014929	-0.01060548	-0.00167077	0.01237227	0
02:52:12.344	-0.01157874	0.00119365	0.00742027	-0.00574257	0.01034367	-0.01069497	-0.00205922	0.01244657	0
02:52:12.352	-0.01139813	0.00156772	0.00732304	-0.00592979	0.01053805	-0.01080684	-0.00240882	0.01252088	0
02:52:12.359	-0.01114978	0.00194180	0.00725822	-0.00614822	0.01070003	-0.01089633	-0.00279726	0.01259518	0
02:52:12.367	-0.01094658	0.00225833	0.00709617	-0.00633544	0.01082962	-0.01098582	-0.00312744	0.01264471	0
02:52:12.375	-0.01069823	0.00260365	0.00686931	-0.00652265	0.01099161	-0.01105294	-0.00353531	0.01269425	0
02:52:12.383	-0.01042731	0.00294897	0.00667485	-0.00670987	0.01108880	-0.01114243	-0.00386549	0.01269425	0
02:52:12.391	-0.01013380	0.00329429	0.00648040	-0.00683468	0.01112120	-0.01120955	-0.00423451	0.01269425	0
02:52:12.398	-0.00984030	0.00361085	0.00618873	-0.00705309	0.01128319	-0.01127666	-0.00458411	0.01271902	0
02:52:12.406	-0.00950164	0.00395619	0.00599429	-0.00720910	0.01131559	-0.01132141	-0.00495313	0.01264471	0
02:52:12.414	-0.00918556	0.00424397	0.00570263	-0.00736511	0.01134799	-0.01138852	-0.00534158	0.01257041	0
02:52:12.422	-0.00884691	0.00456054	0.00541097	-0.00748991	0.01138038	-0.01141090	-0.00569118	0.01254564	0
02:52:12.430	-0.00846309	0.00484834	0.00518413	-0.00764592	0.01134799	-0.01147801	-0.00606020	0.01249611	0
02:52:12.438	-0.00803413	0.00513614	0.00482767	-0.00773952	0.01134799	-0.01152276	-0.00640981	0.01237227	0
02:52:12.445	-0.00765031	0.00545272	0.00450362	-0.00777072	0.01134799	-0.01152276	-0.00677883	0.01229797	0
